hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
0.5860169358632563,0.4890054833150542,0.4545082330588986,0.450885964912279,0.4573508689525599,0.49114205079962076,0.6392700752823064,0.8879884012539225,0.946934231130603,0.848127719517922,0.8540748981510539,0.8222157507436965,0.7920109735068228,0.7483251879699276,0.7283711469253632,0.72485973985269,0.834284238534983,0.9896857142857187,1.1010307692307681,1.1125685534591188,1.1149948202793902,1.0772723851340724,0.9446748235294106,0.7637787541189406
